Report Date,Reported For Date,Weight Range,Head Count,Average Weight,Price Range Low,Price Range High,Weighted Average Price
7/31/2013,7/30/2013,400-449,"1,326",428,65.54,83,76.37
7/31/2013,7/30/2013,450-499,"1,845",474,65.54,86,79.98
7/31/2013,7/30/2013,500-549,"1,325",524,68,87,81.74
7/31/2013,7/30/2013,550/up,679,586,79.94,88,83.56
7/30/2013,7/29/2013,300-399,"1,206",370,68,83,75.95
7/30/2013,7/29/2013,400-449,"1,314",425,65.98,83,75.1
7/30/2013,7/29/2013,450-499,"1,468",477,65.98,85,78.66
7/30/2013,7/29/2013,500-549,935,525,65.98,87,81.26
7/30/2013,7/29/2013,550/up,555,589,74,87,82.23
7/29/2013,7/26/2013,300-399,"1,123",366,63.45,84,75.12
7/29/2013,7/26/2013,400-449,"1,425",426,63.45,84,72.8
7/29/2013,7/26/2013,450-499,"1,052",474,63.45,84.45,77.37
7/29/2013,7/26/2013,500-549,799,523,63.45,85,80.25
7/29/2013,7/26/2013,550/up,318,582,78,85.19,81.83
7/26/2013,7/25/2013,300-399,"1,513",367,59.85,85,75.29
7/26/2013,7/25/2013,400-449,"1,456",424,63.6,85,73.59
7/26/2013,7/25/2013,450-499,"1,153",476,63.6,85,76.76
7/26/2013,7/25/2013,500-549,"1,389",524,63.6,87,79.23
7/26/2013,7/25/2013,550/up,551,589,72,89,82.11
7/25/2013,7/24/2013,300-399,"1,058",369,59,82,73.31
7/25/2013,7/24/2013,400-449,"1,324",426,58.8,83,70.1
7/25/2013,7/24/2013,450-499,"1,362",475,62.62,84,77.22
7/25/2013,7/24/2013,500-549,"1,111",525,68.83,86.5,78.29
7/25/2013,7/24/2013,550/up,474,587,76.85,88,81.4
7/24/2013,7/23/2013,300-399,"1,469",368,56.43,80,72.25
7/24/2013,7/23/2013,400-449,"1,130",428,56.43,80,71.45
7/24/2013,7/23/2013,450-499,"1,194",476,65,81,75.76
7/24/2013,7/23/2013,500-549,"1,246",523,70,83,76.83
7/24/2013,7/23/2013,550/up,484,586,75.88,84,79.03
7/23/2013,7/22/2013,300-399,"1,058",368,63,80,71.82
7/23/2013,7/22/2013,400-449,"1,176",426,61,81,69.79
7/23/2013,7/22/2013,450-499,"1,778",474,61,82,74.59
7/23/2013,7/22/2013,500-549,"1,085",524,71,81,76.25
7/23/2013,7/22/2013,550/up,566,583,73,82,78.23
7/22/2013,7/19/2013,300-399,904,365,57.06,75.5,69.84
7/22/2013,7/19/2013,400-449,709,428,61.02,76.5,67.02
7/22/2013,7/19/2013,450-499,"1,069",473,61.02,78.06,73.02
7/22/2013,7/19/2013,500-549,853,522,64,79.15,73.57
7/22/2013,7/19/2013,550/up,358,584,71,80.23,76
7/19/2013,7/18/2013,300-399,"1,167",368,55,75,68.69
7/19/2013,7/18/2013,400-449,"1,250",426,57,77,69.4
7/19/2013,7/18/2013,450-499,"1,467",474,60,79,71.8
7/19/2013,7/18/2013,500-549,"1,496",522,60,79,74.4
7/19/2013,7/18/2013,550/up,519,584,71,79.5,75.45
7/18/2013,7/17/2013,300-399,"1,246",368,59.81,76.02,70.59
7/18/2013,7/17/2013,400-449,"1,301",425,59.81,77.02,67.54
7/18/2013,7/17/2013,450-499,"1,552",475,56,80.02,71.32
7/18/2013,7/17/2013,500-549,"1,268",523,69,81.02,74.36
7/18/2013,7/17/2013,550/up,429,586,67.83,79.5,75.42
7/17/2013,7/16/2013,300-399,970,373,54.42,72.5,68.97
7/17/2013,7/16/2013,400-449,"1,218",426,58.58,74,66.94
7/17/2013,7/16/2013,450-499,"1,320",476,60,75,71.23
7/17/2013,7/16/2013,500-549,"1,119",523,68.43,76.69,72.49
7/17/2013,7/16/2013,550/up,778,585,70,79.19,74.24
7/16/2013,7/15/2013,300-399,"1,654",372,59.07,77,69.03
7/16/2013,7/15/2013,400-449,"1,062",426,59.07,77,66.48
7/16/2013,7/15/2013,450-499,"1,383",475,59.3,78,71.16
7/16/2013,7/15/2013,500-549,"1,283",525,59.3,77.11,72.92
7/16/2013,7/15/2013,550/up,775,584,70,78.22,73.72
7/15/2013,7/12/2013,300-399,"1,486",372,58,72.67,68.4
7/15/2013,7/12/2013,400-449,"1,532",426,55.69,74,64.44
7/15/2013,7/12/2013,450-499,"1,290",472,59.76,75.68,67.58
7/15/2013,7/12/2013,500-549,955,523,69,75.08,72.88
7/15/2013,7/12/2013,550/up,524,586,63.86,75.3,72.58
7/12/2013,7/11/2013,300-399,"1,901",369,55,73.03,68.44
7/12/2013,7/11/2013,400-449,"1,353",424,59.44,72.03,65.96
7/12/2013,7/11/2013,450-499,"1,109",474,59.44,74.37,69.94
7/12/2013,7/11/2013,500-549,"1,286",524,65.1,75.64,71.97
7/12/2013,7/11/2013,550/up,705,587,70,76.33,73.01
7/11/2013,7/10/2013,300-399,"1,653",366,58,72.47,69.27
7/11/2013,7/10/2013,400-449,"1,535",426,54,74.54,66.12
7/11/2013,7/10/2013,450-499,"1,398",473,60,75.65,69.4
7/11/2013,7/10/2013,500-549,"1,443",523,69,75.47,72.5
7/11/2013,7/10/2013,550/up,576,586,70,76.54,73.77
7/10/2013,7/9/2013,300-399,"1,149",374,52.47,72.5,68.89
7/10/2013,7/9/2013,400-449,"1,423",426,52,73.91,65.82
7/10/2013,7/9/2013,450-499,"1,277",475,64,74.91,71.25
7/10/2013,7/9/2013,500-549,"1,081",524,68,75.5,72.09
7/10/2013,7/9/2013,550/up,747,589,68,77.41,73.28
7/9/2013,7/8/2013,300-399,946,374,59.06,73,69.05
7/9/2013,7/8/2013,400-449,"1,348",427,54.94,73.5,66.89
7/9/2013,7/8/2013,450-499,"1,515",474,59.06,74.5,70.36
7/9/2013,7/8/2013,500-549,"1,608",523,68,79,72.7
7/9/2013,7/8/2013,550/up,488,589,68,75.81,73.53
7/8/2013,7/5/2013,300-399,693,369,58,72.05,65.37
7/8/2013,7/5/2013,400-449,"1,139",426,55,74,63.58
7/8/2013,7/5/2013,450-499,954,475,59,75,69.16
7/8/2013,7/5/2013,500-549,671,522,62.18,76,71.56
7/8/2013,7/5/2013,550/up,366,591,,,
7/5/2013,7/4/2013,300-399,"1,080",367,58,74.25,68.52
7/5/2013,7/4/2013,400-449,886,426,56,75.25,65.37
7/5/2013,7/4/2013,450-499,"1,222",473,58,76.25,68.02
7/5/2013,7/4/2013,500-549,969,521,59.19,77.25,71
7/5/2013,7/4/2013,550/up,352,587,65,79,71.96
7/5/2013,7/3/2013,300-399,"1,080",367,58,74.25,68.52
7/5/2013,7/3/2013,400-449,886,426,56,75.25,65.37
7/5/2013,7/3/2013,450-499,"1,222",473,58,76.25,68.02
7/5/2013,7/3/2013,500-549,969,521,59.19,77.25,71
7/5/2013,7/3/2013,550/up,352,587,65,79,71.96
7/3/2013,7/2/2013,300-399,"1,259",372,58.55,73,68.16
7/3/2013,7/2/2013,400-449,"1,048",428,51.66,75.5,65.78
7/3/2013,7/2/2013,450-499,"1,502",475,56.04,76.5,68.63
7/3/2013,7/2/2013,500-549,"1,321",525,60,77.5,71.52
7/3/2013,7/2/2013,550/up,686,589,66,78.5,72.79
7/2/2013,7/1/2013,300-399,"1,379",372,58.08,73.5,67.45
7/2/2013,7/1/2013,400-449,"1,444",426,57,74.5,66.72
7/2/2013,7/1/2013,450-499,"1,983",475,57.12,76,70.15
7/2/2013,7/1/2013,500-549,"1,024",525,67.13,77.5,71.85
7/2/2013,7/1/2013,550/up,773,583,67,78.5,72.77
7/1/2013,6/28/2013,300-399,"1,015",371,55,74.75,64.21
7/1/2013,6/28/2013,400-449,"1,032",429,54.58,75.04,63.12
7/1/2013,6/28/2013,450-499,"1,136",474,54.58,76.04,67.87
7/1/2013,6/28/2013,500-549,"1,027",525,54.58,77.04,70.56
7/1/2013,6/28/2013,550/up,738,589,60.88,78.04,71.96
6/28/2013,6/27/2013,300-399,"1,234",368,53.42,78.28,66.17
6/28/2013,6/27/2013,400-449,"1,589",425,48.42,74.75,63.49
6/28/2013,6/27/2013,450-499,"1,612",473,53.04,80.28,67.14
6/28/2013,6/27/2013,500-549,"1,601",523,56,81.28,69.69
6/28/2013,6/27/2013,550/up,554,587,66,78.5,70.85
6/27/2013,6/26/2013,300-399,"1,168",373,55,71.5,62.99
6/27/2013,6/26/2013,400-449,"1,123",426,45,72.5,61.19
6/27/2013,6/26/2013,450-499,"1,657",474,52.02,73.5,64.29
6/27/2013,6/26/2013,500-549,"1,288",524,57.97,74.5,67.3
6/27/2013,6/26/2013,550/up,527,584,62,75.5,70.29
6/26/2013,6/25/2013,300-399,"1,386",370,49.53,66.5,61.32
6/26/2013,6/25/2013,400-449,"1,102",426,49.53,67.5,59.53
6/26/2013,6/25/2013,450-499,"1,360",476,54,68.5,64.26
6/26/2013,6/25/2013,500-549,"1,225",524,61,70.5,65.15
6/26/2013,6/25/2013,550/up,568,590,61.5,71.5,66.94
6/25/2013,6/24/2013,300-399,"1,083",372,51,65,60.15
6/25/2013,6/24/2013,400-449,"1,152",426,49.56,66,58.48
6/25/2013,6/24/2013,450-499,"1,626",473,49.56,67,61.28
6/25/2013,6/24/2013,500-549,979,524,58.1,68,63.9
6/25/2013,6/24/2013,550/up,515,586,59,69,65.2
6/24/2013,6/21/2013,300-399,"1,409",368,50.01,61.41,58.26
6/24/2013,6/21/2013,400-449,"1,394",425,50.01,62.44,54.98
6/24/2013,6/21/2013,450-499,977,475,45.14,65.09,59.64
6/24/2013,6/21/2013,500-549,"1,119",523,50.01,65.69,61.94
6/24/2013,6/21/2013,550/up,371,586,55.34,66.44,63.37
6/21/2013,6/20/2013,300-399,"1,117",375,45,63,57.26
6/21/2013,6/20/2013,400-449,"1,499",426,48,63,56.03
6/21/2013,6/20/2013,450-499,"1,095",475,49.17,65.05,60.02
6/21/2013,6/20/2013,500-549,"1,063",524,49.17,66.8,61.9
6/21/2013,6/20/2013,550/up,646,585,61,66.11,63.71
6/20/2013,6/19/2013,300-399,"1,248",365,48.89,61,57.81
6/20/2013,6/19/2013,400-449,"1,398",425,44,61.39,56.48
6/20/2013,6/19/2013,450-499,"1,439",474,51,62.7,58.73
6/20/2013,6/19/2013,500-549,"1,124",522,54.41,64.62,61.39
6/20/2013,6/19/2013,550/up,556,586,54.42,65.88,62.92
6/19/2013,6/18/2013,300-399,777,373,52.98,62,56.93
6/19/2013,6/18/2013,400-449,"1,356",426,47.33,62,55.52
6/19/2013,6/18/2013,450-499,"1,600",475,47.33,64,58.66
6/19/2013,6/18/2013,500-549,"1,313",524,47.33,65,60.41
6/19/2013,6/18/2013,550/up,532,584,50,67.27,62.45
6/18/2013,6/17/2013,300-399,"1,242",374,45,61.5,56.62
6/18/2013,6/17/2013,400-449,"1,443",427,47.94,61.5,55.22
6/18/2013,6/17/2013,450-499,"1,317",473,47.94,62.61,58.6
6/18/2013,6/17/2013,500-549,"1,287",523,50,63.86,60.49
6/18/2013,6/17/2013,550/up,487,587,59,64.91,61.87
6/17/2013,6/14/2013,300-399,"1,529",370,42.18,60,56.34
6/17/2013,6/14/2013,400-449,"1,336",425,47.18,62.5,52.12
6/17/2013,6/14/2013,450-499,"1,207",475,47.28,62.5,56.06
6/17/2013,6/14/2013,500-549,930,522,51,63.13,60.15
6/17/2013,6/14/2013,550/up,412,586,59,63.16,61.16
6/14/2013,6/13/2013,300-399,"1,293",372,48,58.47,55.45
6/14/2013,6/13/2013,400-449,957,427,47.25,62,54.33
6/14/2013,6/13/2013,450-499,"1,311",473,44,64.06,57.59
6/14/2013,6/13/2013,500-549,"1,130",522,59,65.5,60.56
6/14/2013,6/13/2013,550/up,595,586,60,66.55,62.34
6/13/2013,6/12/2013,300-399,"1,230",367,43,58,54.42
6/13/2013,6/12/2013,400-449,"1,435",424,48,60,53.95
6/13/2013,6/12/2013,450-499,"1,534",474,47.1,62.5,56.31
6/13/2013,6/12/2013,500-549,"1,425",524,47.1,62.5,59.59
6/13/2013,6/12/2013,550/up,507,585,56,65.55,61.12
6/12/2013,6/11/2013,300-399,"1,247",368,43,58.25,55.58
6/12/2013,6/11/2013,400-449,965,425,47,60,52.73
6/12/2013,6/11/2013,450-499,"1,093",474,48,63.5,58.27
6/12/2013,6/11/2013,500-549,"1,433",524,47.35,62.83,59.43
6/12/2013,6/11/2013,550/up,591,586,59.5,63.87,61.66
6/11/2013,6/10/2013,300-399,"1,209",374,43.02,59.08,54.35
6/11/2013,6/10/2013,400-449,"1,734",424,48.02,59.23,53.61
6/11/2013,6/10/2013,450-499,"1,392",473,48.06,64.3,56.37
6/11/2013,6/10/2013,500-549,"1,454",523,56,64.14,60.55
6/11/2013,6/10/2013,550/up,681,586,56,66.11,61.07
6/10/2013,6/7/2013,300-399,"1,303",370,43.41,60.59,55.58
6/10/2013,6/7/2013,400-449,"1,716",426,48,61,52.94
6/10/2013,6/7/2013,450-499,"1,488",474,48.42,63.5,55.41
6/10/2013,6/7/2013,500-549,"1,151",523,48,65,59.22
6/10/2013,6/7/2013,550/up,507,583,48.42,66,60.68
6/7/2013,6/6/2013,300-399,"1,295",370,43,60,55.95
6/7/2013,6/6/2013,400-449,907,426,48,61,54.1
6/7/2013,6/6/2013,450-499,"1,249",475,48.75,64,56.16
6/7/2013,6/6/2013,500-549,"1,406",524,48.75,65.7,60.53
6/7/2013,6/6/2013,550/up,527,589,58.5,66.76,62.15
6/6/2013,6/5/2013,300-399,"1,139",371,44,62,56.29
6/6/2013,6/5/2013,400-449,"1,775",424,46,63,54.54
6/6/2013,6/5/2013,450-499,"1,426",473,48.84,64,58
6/6/2013,6/5/2013,500-549,"1,075",523,52,64.04,60.88
6/6/2013,6/5/2013,550/up,521,586,60.1,65.05,62.73
6/5/2013,6/4/2013,300-399,"1,275",371,51.05,60,56.58
6/5/2013,6/4/2013,400-449,"1,023",425,48.63,61,54.96
6/5/2013,6/4/2013,450-499,"1,259",475,48.63,62.36,58.68
6/5/2013,6/4/2013,500-549,"1,181",524,59.45,66.22,61.51
6/5/2013,6/4/2013,550/up,656,586,60.51,68.43,63.41
6/4/2013,6/3/2013,300-399,"1,451",374,44,61.29,57.56
6/4/2013,6/3/2013,400-449,"1,402",426,45.47,62,54.17
6/4/2013,6/3/2013,450-499,"1,126",475,49,63.3,59.89
6/4/2013,6/3/2013,500-549,"1,360",523,55,65.32,61.99
6/4/2013,6/3/2013,550/up,480,583,55,65.74,62.92
6/3/2013,5/31/2013,300-399,"1,469",370,45,62.5,56.39
6/3/2013,5/31/2013,400-449,"1,553",426,49,63.5,54.9
6/3/2013,5/31/2013,450-499,"1,336",474,49,64.5,57.37
6/3/2013,5/31/2013,500-549,"1,167",522,49,65.5,61.23
6/3/2013,5/31/2013,550/up,580,588,55.33,66.5,63.04
5/31/2013,5/30/2013,300-399,"1,326",368,43,64,58.15
5/31/2013,5/30/2013,400-449,"1,067",424,48,64,56.79
5/31/2013,5/30/2013,450-499,"1,208",474,48,66,58.81
5/31/2013,5/30/2013,500-549,"1,505",523,59,67,62.2
5/31/2013,5/30/2013,550/up,531,583,59,67.32,63.46
5/30/2013,5/29/2013,300-399,"1,497",368,44.75,63,57.54
5/30/2013,5/29/2013,400-449,"1,344",426,49,63,55.73
5/30/2013,5/29/2013,450-499,"1,797",474,49,66.26,59.78
5/30/2013,5/29/2013,500-549,"1,528",523,49.65,68,62.96
5/30/2013,5/29/2013,550/up,717,584,60,69,64.06
5/29/2013,5/28/2013,300-399,"1,529",366,49,63,57.85
5/29/2013,5/28/2013,400-449,"1,610",428,44.5,64.08,55.57
5/29/2013,5/28/2013,450-499,"1,739",475,49,66.5,61.44
5/29/2013,5/28/2013,500-549,"1,530",523,49.42,68,62.65
5/29/2013,5/28/2013,550/up,814,581,58,70.58,64.44
5/28/2013,5/24/2013,300-399,"1,139",366,46,66.5,58.22
5/28/2013,5/24/2013,400-449,"1,625",425,44,67.5,55.29
5/28/2013,5/24/2013,450-499,"1,509",473,43,71,57.8
5/28/2013,5/24/2013,500-549,"1,268",524,49,72,63.03
5/28/2013,5/24/2013,550/up,582,585,54.25,73,64.46
5/24/2013,5/23/2013,300-399,"1,674",369,42.87,66.5,57.27
5/24/2013,5/23/2013,400-449,"1,623",426,40,67.5,55.73
5/24/2013,5/23/2013,450-499,"1,861",474,47.92,71,60.11
5/24/2013,5/23/2013,500-549,"1,372",523,56,72,62.65
5/24/2013,5/23/2013,550/up,722,585,57,73,64.41
5/23/2013,5/22/2013,300-399,"1,603",367,43,63,56.31
5/23/2013,5/22/2013,400-449,"1,068",426,46.58,64,56.75
5/23/2013,5/22/2013,450-499,"1,311",475,46.58,65,58.82
5/23/2013,5/22/2013,500-549,"1,925",523,46.58,67.13,61.41
5/23/2013,5/22/2013,550/up,599,584,52.28,67.5,63.59
5/22/2013,5/21/2013,300-399,"1,338",363,40.61,60,55.59
5/22/2013,5/21/2013,400-449,"1,266",425,42,61,54.15
5/22/2013,5/21/2013,450-499,"1,276",475,45.84,64.5,59.05
5/22/2013,5/21/2013,500-549,"1,544",524,49,65.5,60.03
5/22/2013,5/21/2013,550/up,762,584,57.48,66.5,61.28
5/21/2013,5/20/2013,300-399,"1,517",373,40.92,60,53.23
5/21/2013,5/20/2013,400-449,"1,281",428,46.12,62.28,53.61
5/21/2013,5/20/2013,450-499,"1,244",475,46.12,62,56.29
5/21/2013,5/20/2013,500-549,"1,135",524,49,63,59.13
5/21/2013,5/20/2013,550/up,465,590,55,64,60.46
5/20/2013,5/17/2013,300-399,"1,047",370,44.34,60,53.25
5/20/2013,5/17/2013,400-449,"2,068",426,44.34,61.07,51.97
5/20/2013,5/17/2013,450-499,"1,081",475,44.34,62.07,54.19
5/20/2013,5/17/2013,500-549,"1,065",523,50.84,63.07,57.13
5/20/2013,5/17/2013,550/up,641,586,54.01,65.07,57.53
5/17/2013,5/16/2013,300-399,"1,459",368,47,59.5,53.4
5/17/2013,5/16/2013,400-449,"1,648",426,38.5,59.5,52.44
5/17/2013,5/16/2013,450-499,"1,290",475,43.89,60,54.11
5/17/2013,5/16/2013,500-549,"1,593",523,53,62.75,56.82
5/17/2013,5/16/2013,550/up,672,588,54,63.75,58.14
5/16/2013,5/15/2013,300-399,"1,104",371,37.07,57,51.5
5/16/2013,5/15/2013,400-449,"1,799",426,40,58,50.49
5/16/2013,5/15/2013,450-499,"1,500",475,41.15,59.87,54.51
5/16/2013,5/15/2013,500-549,"1,418",524,41.15,60,56.27
5/16/2013,5/15/2013,550/up,549,582,48.92,61,57.31
5/15/2013,5/14/2013,300-399,"1,346",369,40.63,58,50.42
5/15/2013,5/14/2013,400-449,905,426,41.52,57,50.58
5/15/2013,5/14/2013,450-499,"1,355",474,41.52,58.36,53.8
5/15/2013,5/14/2013,500-549,"1,491",522,41.52,59.36,55.61
5/15/2013,5/14/2013,550/up,571,586,55,60.86,57.24
5/14/2013,5/13/2013,300-399,"1,392",373,38,57,49.29
5/14/2013,5/13/2013,400-449,"1,578",427,40.84,57,48.86
5/14/2013,5/13/2013,450-499,"1,270",475,42.84,57,53.09
5/14/2013,5/13/2013,500-549,"1,646",524,44,59.65,55.38
5/14/2013,5/13/2013,550/up,636,586,52,61,56.63
5/13/2013,5/10/2013,300-399,"1,211",373,35,54.65,48.93
5/13/2013,5/10/2013,400-449,"1,108",426,40.51,58,47.65
5/13/2013,5/10/2013,450-499,"1,273",475,40.51,57.51,50.72
5/13/2013,5/10/2013,500-549,"1,072",522,46.73,57.49,54.55
5/13/2013,5/10/2013,550/up,283,,,,
5/10/2013,5/9/2013,300-399,"1,280",363,36.4,53.25,49.01
5/10/2013,5/9/2013,400-449,"1,265",426,36.4,54.11,48.07
5/10/2013,5/9/2013,450-499,"1,023",473,40.68,56.25,51.06
5/10/2013,5/9/2013,500-549,"1,102",524,51.72,57.39,54.26
5/10/2013,5/9/2013,550/up,533,587,52,58.45,55.8
5/9/2013,5/8/2013,300-399,"1,154",370,35.97,53.5,48.4
5/9/2013,5/8/2013,400-449,"1,351",426,37,54,47.24
5/9/2013,5/8/2013,450-499,"1,229",474,40.17,56.01,50.12
5/9/2013,5/8/2013,500-549,"1,475",523,48.11,58.01,54.01
5/9/2013,5/8/2013,550/up,475,586,48.11,57.74,55.41
5/8/2013,5/7/2013,300-399,963,366,37,55,48.26
5/8/2013,5/7/2013,400-449,"1,301",424,39,55,48.55
5/8/2013,5/7/2013,450-499,"1,335",474,35.97,55,50.19
5/8/2013,5/7/2013,500-549,"1,706",523,41.12,56,52.71
5/8/2013,5/7/2013,550/up,396,588,50,58,54.93
5/7/2013,5/6/2013,300-399,"1,851",371,39.8,53,48.45
5/7/2013,5/6/2013,400-449,"1,720",428,39.8,53,47.49
5/7/2013,5/6/2013,450-499,"1,482",475,40.65,54.9,51.05
5/7/2013,5/6/2013,500-549,"1,221",525,51,55.5,52.79
5/7/2013,5/6/2013,550/up,567,583,51,58,54.21
5/6/2013,5/3/2013,300-399,"1,248",375,35,53,48.14
5/6/2013,5/3/2013,400-449,"1,434",428,40,54,47.81
5/6/2013,5/3/2013,450-499,"1,538",474,40,54,48.56
5/6/2013,5/3/2013,500-549,"1,395",524,48.01,55.5,52.28
5/6/2013,5/3/2013,550/up,568,584,50,55.66,53.72
5/3/2013,5/2/2013,300-399,"1,429",373,36,54,48.79
5/3/2013,5/2/2013,400-449,"1,165",427,40,54,47.43
5/3/2013,5/2/2013,450-499,"1,123",473,40,54,48.61
5/3/2013,5/2/2013,500-549,"1,354",523,40.58,55.68,52.32
5/3/2013,5/2/2013,550/up,467,586,49,55.56,52.98
5/2/2013,5/1/2013,300-399,"1,521",372,35,55,47.58
5/2/2013,5/1/2013,400-449,"1,023",427,36,55,47.26
5/2/2013,5/1/2013,450-499,"1,745",475,40.87,55.07,48.96
5/2/2013,5/1/2013,500-549,"1,166",523,40.87,57.28,51.86
5/2/2013,5/1/2013,550/up,609,587,46.41,58.32,53.81
5/1/2013,4/30/2013,300-399,"1,378",373,41,53,48.68
5/1/2013,4/30/2013,400-449,967,425,36,53,48.38
5/1/2013,4/30/2013,450-499,"1,517",474,39.97,55.65,49.92
5/1/2013,4/30/2013,500-549,"1,338",523,41,57.75,52.18
5/1/2013,4/30/2013,550/up,526,583,41.65,58.81,54.07
4/30/2013,4/29/2013,300-399,"1,191",375,42.37,56,48.7
4/30/2013,4/29/2013,400-449,"1,383",427,36,55,47.95
4/30/2013,4/29/2013,450-499,"1,274",473,41,56,50.46
4/30/2013,4/29/2013,500-549,"1,340",526,51.19,58.38,53.31
4/30/2013,4/29/2013,550/up,550,586,52,59.44,55.53
4/29/2013,4/26/2013,300-399,"1,272",371,42.85,56.56,50.5
4/29/2013,4/26/2013,400-449,"1,386",426,42,60.56,46.84
4/29/2013,4/26/2013,450-499,"1,078",474,42,58.56,49.58
4/29/2013,4/26/2013,500-549,"1,323",523,45.45,59.56,53.38
4/29/2013,4/26/2013,550/up,595,585,45.46,59.19,53.66
4/26/2013,4/25/2013,300-399,"1,122",373,37,57.42,50.97
4/26/2013,4/25/2013,400-449,"1,493",427,39,58.17,48.28
4/26/2013,4/25/2013,450-499,"1,351",473,42,58.67,51.63
4/26/2013,4/25/2013,500-549,"1,432",526,48.07,59.92,54.26
4/26/2013,4/25/2013,550/up,936,583,48.07,60,54.07
4/25/2013,4/24/2013,300-399,"1,606",368,42.79,56,51.24
4/25/2013,4/24/2013,400-449,"1,663",429,42,56,49.42
4/25/2013,4/24/2013,450-499,"1,208",474,42,56.55,50.82
4/25/2013,4/24/2013,500-549,"1,422",525,46.1,58.64,54.95
4/25/2013,4/24/2013,550/up,586,586,42.79,59.69,55.86
4/24/2013,4/23/2013,300-399,"1,743",370,38,57,52.07
4/24/2013,4/23/2013,400-449,"1,260",428,43,58.51,51.27
4/24/2013,4/23/2013,450-499,"1,454",475,41.39,60.01,53.61
4/24/2013,4/23/2013,500-549,"1,230",524,50,61.21,56.54
4/24/2013,4/23/2013,550/up,564,582,50,62.27,57.55
4/23/2013,4/22/2013,300-399,"1,877",372,44,57.12,53.18
4/23/2013,4/22/2013,400-449,"1,672",427,44,58.74,51.29
4/23/2013,4/22/2013,450-499,"1,676",476,41.65,59.72,54.25
4/23/2013,4/22/2013,500-549,748,525,45.55,61.75,57
4/23/2013,4/22/2013,550/up,397,581,56.52,62.81,58.9
4/22/2013,4/19/2013,300-399,878,370,44.83,59,52.16
4/22/2013,4/19/2013,400-449,"1,164",428,44.83,59,50.03
4/22/2013,4/19/2013,450-499,"1,242",475,44.83,62.27,53.02
4/22/2013,4/19/2013,500-549,"1,038",523,46.83,66.49,58.58
4/22/2013,4/19/2013,550/up,300,590,57.84,67.54,61.31
4/19/2013,4/18/2013,300-399,"1,728",366,41,57.5,53.41
4/19/2013,4/18/2013,400-449,"1,118",427,45.08,60.14,51.7
4/19/2013,4/18/2013,450-499,"1,124",474,45.08,62.44,55.55
4/19/2013,4/18/2013,500-549,"1,271",524,53,64.49,58.72
4/19/2013,4/18/2013,550/up,476,587,53,65.51,60.17
4/18/2013,4/17/2013,300-399,"1,875",367,45.93,58.5,54.5
4/18/2013,4/17/2013,400-449,"1,707",428,43,59.09,52.94
4/18/2013,4/17/2013,450-499,"1,223",474,45.93,62.59,56.31
4/18/2013,4/17/2013,500-549,"1,403",523,45.93,64.44,59.11
4/18/2013,4/17/2013,550/up,502,584,51,66.09,59.54
4/17/2013,4/16/2013,300-399,"1,311",373,48,60,55.71
4/17/2013,4/16/2013,400-449,"1,293",427,46.53,61.6,53.49
4/17/2013,4/16/2013,450-499,"1,082",475,46.53,64.96,58.22
4/17/2013,4/16/2013,500-549,"1,341",524,55.01,67.68,61.11
4/17/2013,4/16/2013,550/up,684,583,59,68.77,62.82
4/16/2013,4/15/2013,300-399,"1,406",367,49,59.75,56.17
4/16/2013,4/15/2013,400-449,"1,230",428,47.67,59.75,54.2
4/16/2013,4/15/2013,450-499,"1,508",474,47.67,63.48,57.52
4/16/2013,4/15/2013,500-549,757,524,49,65.56,61.6
4/16/2013,4/15/2013,550/up,559,586,51,67.33,63.63
4/15/2013,4/12/2013,300-399,"1,083",366,50,64,56.63
4/15/2013,4/12/2013,400-449,949,428,47.74,63,54.33
4/15/2013,4/12/2013,450-499,"1,551",472,47.74,65.38,56.86
4/15/2013,4/12/2013,500-549,"1,269",523,48.3,69.6,61.87
4/15/2013,4/12/2013,550/up,542,586,54.47,70.66,64.11
4/12/2013,4/11/2013,300-399,"1,299",369,45,61,56.61
4/12/2013,4/11/2013,400-449,"1,164",426,48.3,61.12,54.03
4/12/2013,4/11/2013,450-499,894,474,48.3,67.34,60.39
4/12/2013,4/11/2013,500-549,"1,140",522,60.84,68.34,62.73
4/12/2013,4/11/2013,550/up,379,587,58.85,70.09,65.21
4/11/2013,4/10/2013,300-399,"1,295",364,48.45,63.25,57.59
4/11/2013,4/10/2013,400-449,"1,179",426,48.45,63.25,57.22
4/11/2013,4/10/2013,450-499,"1,391",474,48.45,67.63,59.7
4/11/2013,4/10/2013,500-549,"1,637",524,55.24,69.02,64.39
4/11/2013,4/10/2013,550/up,612,584,56,69.79,64.77
4/10/2013,4/9/2013,300-399,"1,513",372,52,63.5,57.2
4/10/2013,4/9/2013,400-449,"1,183",427,48,67.97,56.88
4/10/2013,4/9/2013,450-499,"1,146",476,48.83,69.5,61.7
4/10/2013,4/9/2013,500-549,"1,635",524,61.5,71.5,65.55
4/10/2013,4/9/2013,550/up,469,586,61.5,72,66.71
4/9/2013,4/8/2013,300-399,"1,481",366,48.88,69,57.82
4/9/2013,4/8/2013,400-449,"1,188",427,48.88,72.4,59.17
4/9/2013,4/8/2013,450-499,"1,551",473,52,70,62.87
4/9/2013,4/8/2013,500-549,966,525,54,72,65.95
4/9/2013,4/8/2013,550/up,484,585,60,72.5,66.8
4/8/2013,4/5/2013,300-399,"1,449",369,52,64,58.35
